candidate_id;candidate_num_rows;candidate_cost;candidate_seq_len;time_discovered_minutes;num_of_traj_points;num_of_elements;run_simulation;dataset
210;10;-7;2;2.381.676.734.666.660;28;88;0;Top 10 users
211;3;-2;3;2.507.405.541.499.990;17;88;0;Top 10 users
212;3;-1;2;266.221.806.816.667;6;88;0;Top 10 users
1;22;-41;3;0.0061288733333640264;83;93;0;Top 10 users
2;15;-19;3;0.010941280000042752;58;93;0;Top 10 users
3;36;-30;2;0.013774488333365299;103;93;0;Top 10 users
4;4;-3;4;0.018922540000009272;26;93;0;Top 10 users
5;8;-27;5;0.03213513166665507;51;93;0;Top 10 users
6;5;-9;4;0.040125461666684716;29;93;0;Top 10 users
7;3;-3;3;0.045956765000058415;14;93;0;Top 10 users
8;12;-14;3;0.05054657000000588;59;93;0;Top 10 users
9;8;-8;3;0.05434508166666395;44;93;0;Top 10 users
10;3;-8;6;0.06260170500002762;27;93;0;Top 10 users
11;12;-3;2;0.06585867500010258;36;93;0;Top 10 users
12;4;-1;2;0.06914044166672587;12;93;0;Top 10 users
13;19;-12;2;0.07252625666672732;52;93;0;Top 10 users
14;10;-11;3;0.07576120166668261;44;93;0;Top 10 users
15;5;-1;2;0.07899768666672267;13;93;0;Top 10 users
16;12;-13;3;0.08564268166677115;57;93;0;Top 10 users
17;19;-21;3;0.09231159500001619;84;93;0;Top 10 users
18;5;-2;2;0.09601118833343207;19;93;0;Top 10 users
19;17;-26;5;0.10784157833343973;99;93;0;Top 10 users
20;5;-6;3;0.11205073000007057;22;93;0;Top 10 users
21;19;-14;3;0.11811984000002364;79;93;0;Top 10 users
22;5;-5;3;0.12531567333341323;26;93;0;Top 10 users
23;5;-1;2;0.13124972833332624;16;93;0;Top 10 users
24;3;-2;3;0.13725333500005946;10;93;0;Top 10 users
25;15;-21;3;0.14837983666669363;64;93;0;Top 10 users
26;5;-3;2;0.15584140999999363;15;93;0;Top 10 users
27;4;-2;2;0.16279841499999748;14;93;0;Top 10 users
28;34;-29;2;0.16906078500008637;80;93;0;Top 10 users
29;37;-27;2;0.17631455333333482;110;93;0;Top 10 users
30;20;-14;2;0.18273114166671198;50;93;0;Top 10 users
31;14;-10;3;0.19191395000004075;53;93;0;Top 10 users
32;22;-18;2;0.19799400666670408;70;93;0;Top 10 users
33;7;-7;3;0.2042019633333742;34;93;0;Top 10 users
34;8;-5;2;0.21017468166670975;18;93;0;Top 10 users
35;8;-5;2;0.2165138350000537;25;93;0;Top 10 users
36;2;-2;4;0.22414785833340525;14;93;0;Top 10 users
37;10;-1;2;0.2303053349999876;30;93;0;Top 10 users
38;7;-4;2;0.2364363100000143;23;93;0;Top 10 users
39;14;-10;2;0.24270247000010084;47;93;0;Top 10 users
40;42;-33;2;0.24921547666672267;104;93;0;Top 10 users
41;11;-11;3;0.260341023333361;49;93;0;Top 10 users
42;8;-3;2;0.26779190333339403;24;93;0;Top 10 users
43;9;-2;2;0.27486934166675686;27;93;0;Top 10 users
44;4;-1;2;0.28210172833338826;10;93;0;Top 10 users
45;11;-15;4;0.29272001333338266;60;93;0;Top 10 users
46;10;-5;2;0.3003713516667631;31;93;0;Top 10 users
47;13;-5;2;0.3094677450000745;43;93;0;Top 10 users
48;12;-20;3;0.31777558166674374;42;93;0;Top 10 users
49;5;-3;2;0.3270603866666837;15;93;0;Top 10 users
50;3;-5;4;0.33652395000002194;17;93;0;Top 10 users
51;17;-10;2;0.34296643333339794;52;93;0;Top 10 users
52;8;-15;4;0.3553188466667052;52;93;0;Top 10 users
53;8;-1;2;0.3622005833333484;27;93;0;Top 10 users
54;5;-3;4;0.37153667666667994;28;93;0;Top 10 users
55;2;-1;3;0.3816276500000337;10;93;0;Top 10 users
56;3;-1;3;0.38912103833342065;12;93;0;Top 10 users
57;4;-3;3;0.3965055466667157;23;93;0;Top 10 users
58;6;-8;3;0.4037082666667023;26;93;0;Top 10 users
59;14;-6;2;0.4111093049999909;35;93;0;Top 10 users
60;3;-3;3;0.42133013000008457;11;93;0;Top 10 users
61;7;-6;3;0.4315171849999994;31;93;0;Top 10 users
62;3;-1;2;0.43873684166671106;9;93;0;Top 10 users
63;2;-1;3;0.4477393900000607;11;93;0;Top 10 users
64;13;-44;5;0.4584632833334278;94;93;0;Top 10 users
65;8;-12;3;0.4695214400000017;35;93;0;Top 10 users
66;5;-2;2;0.47725713333335684;16;93;0;Top 10 users
67;10;-2;2;0.48528257666669866;31;93;0;Top 10 users
68;3;-3;3;0.49441528666672335;11;93;0;Top 10 users
69;3;-1;2;0.5050993016667538;11;93;0;Top 10 users
70;5;-2;2;0.5177970549999978;19;93;0;Top 10 users
71;5;-2;2;0.531169496666674;14;93;0;Top 10 users
72;10;-2;2;0.5444696566667214;35;93;0;Top 10 users
73;4;-3;4;0.5604049066667358;24;93;0;Top 10 users
74;4;-1;2;0.5736485583334191;14;93;0;Top 10 users
75;15;-37;4;0.5877121850000548;65;93;0;Top 10 users
76;4;-3;3;0.6063706166667544;13;93;0;Top 10 users
77;4;-2;2;0.6207248900000801;11;93;0;Top 10 users
78;30;-21;2;0.6375642966667026;85;93;0;Top 10 users
79;6;-6;3;0.6612553950000195;28;93;0;Top 10 users
80;23;-17;2;0.6771804516666937;55;93;0;Top 10 users
81;5;-16;6;0.7000545033333765;45;93;0;Top 10 users
82;5;-1;2;0.7162535050001073;18;93;0;Top 10 users
83;4;-5;3;0.7348607650000001;18;93;0;Top 10 users
84;13;-4;2;0.7527094133334079;42;93;0;Top 10 users
85;13;-14;3;0.7760441466667544;59;93;0;Top 10 users
86;5;-1;2;0.7933305550000417;17;93;0;Top 10 users
87;9;-14;4;0.8128408600000209;43;93;0;Top 10 users
88;2;-1;3;0.8295703400000396;6;93;0;Top 10 users
89;5;-2;2;0.8461265666667411;12;93;0;Top 10 users
90;5;-3;2;0.8623458300000493;17;93;0;Top 10 users
91;5;-1;2;0.8787141083333457;12;93;0;Top 10 users
92;17;-4;2;0.8964635983333816;35;93;0;Top 10 users
93;3;-4;4;0.9203100299999885;16;93;0;Top 10 users
94;16;-15;3;0.9370686633334117;50;93;0;Top 10 users
95;17;-7;2;0.953980645000047;49;93;0;Top 10 users
96;6;-1;2;0.9720786783333702;21;93;0;Top 10 users
97;6;-6;3;0.9904271050001019;26;93;0;Top 10 users
98;6;-1;2;10.091.265.116.666.600;22;93;0;Top 10 users
99;2;-2;4;10.422.841.300.000.600;9;93;0;Top 10 users
100;3;-2;3;10.683.652.933.334.000;12;93;0;Top 10 users
101;9;-14;4;1.100.363.520.000.000;41;93;0;Top 10 users
102;3;-1;2;11.256.863.550.000.400;10;93;0;Top 10 users
103;6;-3;2;11.536.905.733.333.600;19;93;0;Top 10 users
104;4;-1;2;11.845.524.133.333.400;11;93;0;Top 10 users
105;12;-3;2;12.118.952.800.000.700;39;93;0;Top 10 users
106;7;-3;2;12.411.471.250.000.100;20;93;0;Top 10 users
107;8;-1;2;12.745.166.383.333.200;21;93;0;Top 10 users
108;5;-2;2;13.035.459.566.667.300;15;93;0;Top 10 users
109;11;-4;2;13.418.006.300.000.900;30;93;0;Top 10 users
110;4;-1;2;13.732.165.416.667.400;9;93;0;Top 10 users
111;6;-3;2;1.403.180.956.666.740;19;93;0;Top 10 users
112;3;-1;2;1.436.123.325.000.030;9;93;0;Top 10 users
113;6;-1;2;1.467.937.206.666.700;21;93;0;Top 10 users
114;4;-2;2;15.017.159.866.667.400;9;93;0;Top 10 users
115;19;-6;2;15.333.805.733.333.600;59;93;0;Top 10 users
116;2;-1;3;1.567.551.425.000.050;12;93;0;Top 10 users
117;3;-1;2;16.035.866.666.667.600;6;93;0;Top 10 users
118;9;-5;2;16.366.604.933.333.200;31;93;0;Top 10 users
119;3;-1;2;1.669.843.778.333.350;9;93;0;Top 10 users
120;7;-3;2;17.075.380.183.334.300;15;93;0;Top 10 users
121;6;-3;2;1.741.819.448.333.380;20;93;0;Top 10 users
122;4;-2;2;1.781.031.356.666.660;13;93;0;Top 10 users
123;7;-3;2;18.320.009.483.333.700;27;93;0;Top 10 users
124;4;-1;2;18.733.006.616.667.500;14;93;0;Top 10 users
125;26;-11;2;19.161.369.116.667.600;69;93;0;Top 10 users
126;2;-1;3;196.423.280.333.341;9;93;0;Top 10 users
127;3;-1;2;20.080.586.800.000.000;12;93;0;Top 10 users
128;3;-2;4;20.635.931.666.667.600;15;93;0;Top 10 users
129;4;-2;2;21.207.386.133.333.700;14;93;0;Top 10 users
130;3;-1;2;21.730.423.733.333.700;11;93;0;Top 10 users
131;5;-2;2;22.234.230.900.000.200;17;93;0;Top 10 users
132;13;-7;2;22.711.637.783.333.500;44;93;0;Top 10 users
133;8;-1;2;23.182.951.183.333.500;26;93;0;Top 10 users
134;5;-3;2;23.662.765.883.333.700;16;93;0;Top 10 users
135;8;-1;2;24.144.269.833.333.900;27;93;0;Top 10 users
136;2;-1;3;2.472.558.915.000.020;9;93;0;Top 10 users
137;5;-14;6;25.482.695.983.333.500;33;93;0;Top 10 users
138;5;-1;2;26.033.757.933.334.200;18;93;0;Top 10 users
139;3;-1;2;26.625.952.383.333.500;11;93;0;Top 10 users
140;7;-4;2;27.147.163.516.667.200;19;93;0;Top 10 users
141;2;-1;3;27.830.570.333.334.100;9;93;0;Top 10 users
142;4;-1;2;2.845.719.056.666.710;12;93;0;Top 10 users
143;3;-1;2;29.131.567.116.666.700;8;93;0;Top 10 users
144;3;-1;2;29.773.771.216.667.200;12;93;0;Top 10 users
145;6;-1;2;3.044.419.491.666.720;20;93;0;Top 10 users
146;10;-15;3;31.133.755.516.667.100;42;93;0;Top 10 users
147;4;-8;6;3.195.444.971.666.680;37;93;0;Top 10 users
148;3;-1;2;32.650.699.483.333.700;11;93;0;Top 10 users
149;6;-2;4;33.484.735.750.000.200;24;93;0;Top 10 users
150;3;-1;2;3.417.608.778.333.420;9;93;0;Top 10 users
151;2;-1;3;3.496.258.133.333.320;9;93;0;Top 10 users
152;8;-2;2;3.575.642.083.333.390;27;93;0;Top 10 users
153;4;-1;2;364.847.092.166.674;16;93;0;Top 10 users
154;2;-1;3;3.730.336.610.000.080;9;93;0;Top 10 users
155;4;-2;2;38.232.872.383.334.300;14;93;0;Top 10 users
156;3;-1;2;39.391.195.816.666.900;10;93;0;Top 10 users
157;3;-2;3;4.061.688.371.666.720;14;93;0;Top 10 users
158;13;-9;2;4.172.969.550.000.070;40;93;0;Top 10 users
159;4;-1;2;4.285.806.166.666.710;15;93;0;Top 10 users
160;7;-5;2;439.751.775.666.676;25;93;0;Top 10 users
161;3;-2;3;45.045.699.999.999.900;9;93;0;Top 10 users
162;3;-1;2;46.211.616.800.000.500;12;93;0;Top 10 users
163;2;-1;3;47.518.069.783.333.500;9;93;0;Top 10 users
164;8;-1;2;49.025.583.733.334.000;25;93;0;Top 10 users
165;6;-3;3;50.573.596.300.000.600;34;93;0;Top 10 users
166;4;-1;3;523.302.282.500.008;17;93;0;Top 10 users
167;5;-3;2;5.409.495.146.666.690;18;93;0;Top 10 users
168;9;-3;2;5.573.087.225.000.070;28;93;0;Top 10 users
169;3;-1;2;5.757.019.113.333.320;12;93;0;Top 10 users
170;3;-7;5;5.968.368.593.333.430;15;93;0;Top 10 users
171;3;-1;2;6.162.999.043.333.420;8;93;0;Top 10 users
172;7;-3;2;6.352.525.045.000.090;24;93;0;Top 10 users
173;4;-1;2;6.561.178.181.666.760;16;93;0;Top 10 users
174;3;-1;2;6.770.211.805.000.020;11;93;0;Top 10 users
175;10;-3;2;6.980.974.591.666.740;36;93;0;Top 10 users
176;4;-2;2;7.240.007.003.333.320;16;93;0;Top 10 users
177;4;-1;2;747.574.548.833.339;12;93;0;Top 10 users
178;5;-2;2;7.710.769.561.666.770;15;93;0;Top 10 users
179;10;-1;2;794.614.740.666.669;32;93;0;Top 10 users
180;2;-1;3;8.199.913.221.666.670;12;93;0;Top 10 users
181;9;-2;2;8.460.446.715.000.090;28;93;0;Top 10 users
182;3;-1;2;874.002.762.333.342;7;93;0;Top 10 users
183;4;-5;3;9.032.747.950.000.090;17;93;0;Top 10 users
184;4;-2;2;9.329.347.410.000.020;14;93;0;Top 10 users
185;5;-1;2;9.637.071.731.666.700;17;93;0;Top 10 users
186;4;-2;3;9.955.959.208.333.410;19;93;0;Top 10 users
187;3;-1;2;10.300.607.878.333.400;8;93;0;Top 10 users
188;2;-1;3;10.655.247.683.333.400;9;93;0;Top 10 users
189;10;-3;2;11.041.917.411.666.700;30;93;0;Top 10 users
190;4;-2;2;11.418.350.406.666.700;12;93;0;Top 10 users
191;4;-1;2;11.790.513.150.000.000;14;93;0;Top 10 users
192;3;-1;2;12.170.054.646.666.600;10;93;0;Top 10 users
193;8;-2;2;12.532.523.270.000.000;28;93;0;Top 10 users
194;4;-1;2;12.954.293.883.333.300;12;93;0;Top 10 users
195;2;-2;4;13.413.196.600.000.000;16;93;0;Top 10 users
196;4;-2;3;13.882.022.553.333.300;19;93;0;Top 10 users
197;5;-3;2;14.362.505.663.333.400;13;93;0;Top 10 users
198;7;-9;3;14.865.021.610.000.000;36;93;0;Top 10 users
199;8;-6;2;1.536.202.247.000.000;28;93;0;Top 10 users
200;3;-1;2;1.587.120.893.666.670;12;93;0;Top 10 users
201;7;-2;2;1.645.756.021.999.990;27;93;0;Top 10 users
202;3;-1;3;17.073.393.770.000.000;9;93;0;Top 10 users
203;10;-2;2;17.685.019.125.000.000;31;93;0;Top 10 users
204;2;-1;4;18.339.570.711.666.700;15;93;0;Top 10 users
205;3;-2;3;1.907.581.550.499.990;14;93;0;Top 10 users
206;4;-1;2;19.787.349.641.666.700;14;93;0;Top 10 users
207;9;-7;2;20.655.076.003.333.400;32;93;0;Top 10 users
208;4;-1;2;2.154.809.904.166.670;16;93;0;Top 10 users
209;2;-1;3;2.255.760.192.500.000;9;93;0;Top 10 users
210;2;-1;3;23.625.280.434.999.900;11;93;0;Top 10 users
211;4;-2;2;2.479.161.672.833.330;9;93;0;Top 10 users
212;10;-7;2;26.100.427.168.333.400;28;93;0;Top 10 users
213;3;-2;3;27.472.167.160.000.000;17;93;0;Top 10 users
214;3;-1;2;29.114.013.176.666.600;6;93;0;Top 10 users
1;22;-41;3;0.006365005000043311;83;108;0;Top 10 users
2;15;-19;3;0.011923758333311222;58;108;0;Top 10 users
3;36;-30;2;0.01506350833333272;103;108;0;Top 10 users
4;4;-3;4;0.02092635499999839;26;108;0;Top 10 users
5;8;-27;5;0.03301790166660794;51;108;0;Top 10 users
6;5;-9;4;0.04207896666666784;29;108;0;Top 10 users
7;3;-3;3;0.04798939833332649;14;108;0;Top 10 users
8;12;-14;3;0.05236176333334394;59;108;0;Top 10 users
9;8;-8;3;0.056413711666633996;44;108;0;Top 10 users
10;3;-8;6;0.06552378166670678;27;108;0;Top 10 users
11;12;-3;2;0.06890935500002039;36;108;0;Top 10 users
12;4;-1;2;0.07231914666663215;12;108;0;Top 10 users
13;19;-12;2;0.07612367333337412;52;108;0;Top 10 users
14;10;-11;3;0.07972215333332618;44;108;0;Top 10 users
15;5;-1;2;0.08336660333334293;13;108;0;Top 10 users
16;12;-13;3;0.08997090500003348;57;108;0;Top 10 users
17;19;-21;3;0.09658048333330953;84;108;0;Top 10 users
18;5;-2;2;0.10020080166662713;19;108;0;Top 10 users
19;17;-26;5;0.11286752333338275;99;108;0;Top 10 users
20;5;-6;3;0.11747229666664984;22;108;0;Top 10 users
21;19;-14;3;0.12422321833328169;79;108;0;Top 10 users
22;5;-5;3;0.13178715833334234;26;108;0;Top 10 users
23;5;-1;2;0.13769453500002177;16;108;0;Top 10 users
24;3;-2;3;0.14426826499996726;10;108;0;Top 10 users
25;15;-21;3;0.15423111833333678;64;108;0;Top 10 users
26;5;-3;2;0.16113764999997027;15;108;0;Top 10 users
27;4;-2;2;0.1681410700000318;14;108;0;Top 10 users
28;34;-29;2;0.17500960500001383;80;108;0;Top 10 users
29;37;-27;2;0.18229714166664052;110;108;0;Top 10 users
30;20;-14;2;0.18917384000002738;50;108;0;Top 10 users
31;14;-10;3;0.1992872666667002;53;108;0;Top 10 users
32;22;-18;2;0.20658285333338428;70;108;0;Top 10 users
33;7;-7;3;0.21353202000003269;34;108;0;Top 10 users
34;8;-5;2;0.22038459666667526;18;108;0;Top 10 users
35;8;-5;2;0.22769045999993978;25;108;0;Top 10 users
36;2;-2;4;0.23679641000004872;14;108;0;Top 10 users
37;10;-1;2;0.24436639833329538;30;108;0;Top 10 users
38;7;-4;2;0.2517234800000248;23;108;0;Top 10 users
39;14;-10;2;0.2591957483333924;47;108;0;Top 10 users
40;42;-33;2;0.2665008616666455;104;108;0;Top 10 users
41;11;-11;3;0.27710679999994076;49;108;0;Top 10 users
42;8;-3;2;0.28453239333333236;24;108;0;Top 10 users
43;9;-2;2;0.2921009233332976;27;108;0;Top 10 users
44;4;-1;2;0.2992576083333309;10;108;0;Top 10 users
45;11;-15;4;0.3098803233333456;60;108;0;Top 10 users
46;10;-5;2;0.31765306000003574;31;108;0;Top 10 users
47;13;-5;2;0.3253272083333286;43;108;0;Top 10 users
48;12;-20;3;0.3330181166666686;42;108;0;Top 10 users
49;5;-3;2;0.3408093383333229;15;108;0;Top 10 users
50;3;-5;4;0.35173402666672093;17;108;0;Top 10 users
51;17;-10;2;0.35923387166670484;52;108;0;Top 10 users
52;8;-15;4;0.37334962500002195;52;108;0;Top 10 users
53;8;-1;2;0.38111417000000075;27;108;0;Top 10 users
54;5;-3;4;0.392157393333279;28;108;0;Top 10 users
55;2;-1;3;0.40381774999999226;10;108;0;Top 10 users
56;3;-1;3;0.41208680166661604;12;108;0;Top 10 users
57;4;-3;3;0.42052428999995756;23;108;0;Top 10 users
58;6;-8;3;0.42881998999995025;26;108;0;Top 10 users
59;14;-6;2;0.43714952333333107;35;108;0;Top 10 users
60;3;-3;3;0.4480642133332973;11;108;0;Top 10 users
61;7;-6;3;0.45941670666664625;31;108;0;Top 10 users
62;3;-1;2;0.46745762166671434;9;108;0;Top 10 users
63;2;-1;3;0.4767909933333916;11;108;0;Top 10 users
64;13;-44;5;0.4888097233333004;94;108;0;Top 10 users
65;8;-12;3;0.5008820633333623;35;108;0;Top 10 users
66;5;-2;2;0.509672750000027;16;108;0;Top 10 users
67;10;-2;2;0.5188233983333096;31;108;0;Top 10 users
68;3;-3;3;0.5290709183333092;11;108;0;Top 10 users
69;3;-1;2;0.5391521716666223;11;108;0;Top 10 users
70;5;-2;2;0.5523984499999642;19;108;0;Top 10 users
71;5;-2;2;0.5656709866666157;14;108;0;Top 10 users
72;10;-2;2;0.5782455933333647;35;108;0;Top 10 users
73;4;-3;4;0.5960780249999516;24;108;0;Top 10 users
74;4;-1;2;0.6109705866666142;14;108;0;Top 10 users
75;15;-37;4;0.6272668133333354;65;108;0;Top 10 users
76;4;-3;3;0.6487175266667085;13;108;0;Top 10 users
77;4;-2;2;0.6655537650000042;11;108;0;Top 10 users
78;30;-21;2;0.6829121483333438;85;108;0;Top 10 users
79;6;-6;3;0.7041575383333111;28;108;0;Top 10 users
80;23;-17;2;0.7215740016666435;55;108;0;Top 10 users
81;5;-16;6;0.7479369033332962;45;108;0;Top 10 users
82;5;-1;2;0.7670439216667243;18;108;0;Top 10 users
83;4;-5;3;0.7860167216667227;18;108;0;Top 10 users
84;13;-4;2;0.8043235016666586;42;108;0;Top 10 users
85;13;-14;3;0.8266465183332912;59;108;0;Top 10 users
86;5;-1;2;0.8460506733333507;17;108;0;Top 10 users
87;9;-14;4;0.8692316666666253;43;108;0;Top 10 users
88;2;-1;3;0.8887496450000375;6;108;0;Top 10 users
89;5;-2;2;0.9078371633332911;12;108;0;Top 10 users
90;5;-3;2;0.9275334250000015;17;108;0;Top 10 users
91;5;-1;2;0.9468576049999683;12;108;0;Top 10 users
92;17;-4;2;0.9677415616667228;35;108;0;Top 10 users
93;3;-4;4;0.9960037849999935;16;108;0;Top 10 users
94;16;-15;3;10.161.558.499.999.900;50;108;0;Top 10 users
95;17;-7;2;1.036.596.156.666.680;49;108;0;Top 10 users
96;6;-1;2;10.588.343.916.667.000;21;108;0;Top 10 users
97;6;-6;3;1.080.131.584.999.980;26;108;0;Top 10 users
98;6;-1;2;11.017.113.133.333.600;22;108;0;Top 10 users
99;2;-2;4;11.350.628.816.666.900;9;108;0;Top 10 users
100;3;-2;3;11.659.077.583.333.100;12;108;0;Top 10 users
101;9;-14;4;11.976.656.416.666.300;41;108;0;Top 10 users
102;3;-1;2;12.269.737.550.000.400;10;108;0;Top 10 users
103;6;-3;2;12.608.182.650.000.000;19;108;0;Top 10 users
104;4;-1;2;1.294.563.031.666.620;11;108;0;Top 10 users
105;12;-3;2;13.275.537.599.999.800;39;108;0;Top 10 users
106;7;-3;2;1.362.318.669.999.990;20;108;0;Top 10 users
107;8;-1;2;13.986.330.949.999.600;21;108;0;Top 10 users
108;5;-2;2;1.433.667.049.999.950;15;108;0;Top 10 users
109;11;-4;2;14.693.595.150.000.500;30;108;0;Top 10 users
110;4;-1;2;15.071.839.483.333.500;9;108;0;Top 10 users
111;6;-3;2;15.443.258.366.666.300;19;108;0;Top 10 users
112;3;-1;2;15.836.614.616.666.300;9;108;0;Top 10 users
113;6;-1;2;16.211.359.466.666.100;21;108;0;Top 10 users
114;4;-2;2;16.610.681.433.333.700;9;108;0;Top 10 users
115;19;-6;2;1.699.379.281.666.670;59;108;0;Top 10 users
116;2;-1;3;17.412.768.616.666.000;12;108;0;Top 10 users
117;3;-1;2;17.846.312.099.999.800;6;108;0;Top 10 users
118;9;-5;2;1.826.954.565.000.050;31;108;0;Top 10 users
119;3;-1;2;18.689.735.350.000.100;9;108;0;Top 10 users
120;7;-3;2;19.168.267.933.332.800;15;108;0;Top 10 users
121;6;-3;2;19.604.817.383.333.200;20;108;0;Top 10 users
122;4;-2;2;2.004.327.413.333.270;13;108;0;Top 10 users
123;7;-3;2;20.549.914.166.667.100;27;108;0;Top 10 users
124;4;-1;2;2.106.254.616.666.650;14;108;0;Top 10 users
125;26;-11;2;215.873.188.000.005;69;108;0;Top 10 users
126;2;-1;3;22.228.676.183.333.500;9;108;0;Top 10 users
127;3;-1;2;22.851.248.450.000.000;12;108;0;Top 10 users
128;3;-2;4;23.530.265.716.666.000;15;108;0;Top 10 users
129;4;-2;2;24.090.801.850.000.000;14;108;0;Top 10 users
130;3;-1;2;24.652.869.566.666.200;11;108;0;Top 10 users
131;5;-2;2;25.319.192.683.333.900;17;108;0;Top 10 users
132;13;-7;2;25.980.579.366.666.100;44;108;0;Top 10 users
133;8;-1;2;2.666.279.743.333.380;26;108;0;Top 10 users
134;5;-3;2;27.358.887.850.000.100;16;108;0;Top 10 users
135;8;-1;2;2.806.538.163.333.360;27;108;0;Top 10 users
136;2;-1;3;28.804.486.349.999.900;9;108;0;Top 10 users
137;5;-14;6;2.980.905.711.666.610;33;108;0;Top 10 users
138;5;-1;2;30.558.864.350.000.100;18;108;0;Top 10 users
139;3;-1;2;3.131.539.423.333.370;11;108;0;Top 10 users
140;7;-4;2;3.206.567.118.333.380;19;108;0;Top 10 users
141;2;-1;3;3.293.572.851.666.610;9;108;0;Top 10 users
142;4;-1;2;3.372.100.261.666.610;12;108;0;Top 10 users
143;3;-1;2;34.559.050.200.000.100;8;108;0;Top 10 users
144;3;-1;2;3.537.299.245.000.030;12;108;0;Top 10 users
145;6;-1;2;36.177.855.950.000.400;20;108;0;Top 10 users
146;10;-15;3;3.699.638.784.999.960;42;108;0;Top 10 users
147;4;-8;6;37.917.410.300.000.400;37;108;0;Top 10 users
148;3;-1;2;38.710.641.966.667.000;11;108;0;Top 10 users
149;6;-2;4;39.705.567.550.000.200;24;108;0;Top 10 users
150;3;-1;2;40.510.070.233.332.900;9;108;0;Top 10 users
151;2;-1;3;4.141.680.268.333.340;9;108;0;Top 10 users
152;8;-2;2;422.496.081.666.662;27;108;0;Top 10 users
153;4;-1;2;4.309.995.078.333.300;16;108;0;Top 10 users
154;2;-1;3;4.399.120.840.000.000;9;108;0;Top 10 users
155;4;-2;2;4.508.358.794.999.970;14;108;0;Top 10 users
156;3;-1;2;4.641.164.476.666.620;10;108;0;Top 10 users
157;3;-2;3;478.681.838.666.671;14;108;0;Top 10 users
158;13;-9;2;4.928.369.264.999.970;40;108;0;Top 10 users
159;4;-1;2;50.695.267.800.000.300;15;108;0;Top 10 users
160;7;-5;2;5.211.001.404.999.960;25;108;0;Top 10 users
161;3;-2;3;5.340.803.561.666.680;9;108;0;Top 10 users
162;3;-1;2;5.491.199.638.333.270;12;108;0;Top 10 users
163;2;-1;3;5.653.455.910.000.040;9;108;0;Top 10 users
164;8;-1;2;580.802.602.833.331;25;108;0;Top 10 users
165;6;-3;3;59.781.739.883.333.400;34;108;0;Top 10 users
166;4;-1;3;6.142.787.831.666.640;17;108;0;Top 10 users
167;5;-3;2;6.314.309.096.666.690;18;108;0;Top 10 users
168;9;-3;2;6.513.746.283.333.360;28;108;0;Top 10 users
169;3;-1;2;6.745.447.398.333.270;12;108;0;Top 10 users
170;3;-7;5;7.001.494.453.333.360;15;108;0;Top 10 users
171;3;-1;2;7.237.120.763.333.340;8;108;0;Top 10 users
172;7;-3;2;7.475.725.488.333.280;24;108;0;Top 10 users
173;4;-1;2;773.647.023.333.336;16;108;0;Top 10 users
174;3;-1;2;7.998.119.233.333.270;11;108;0;Top 10 users
175;10;-3;2;826.970.092.833.338;36;108;0;Top 10 users
176;4;-2;2;8.548.342.988.333.380;16;108;0;Top 10 users
177;4;-1;2;8.831.106.391.666.610;12;108;0;Top 10 users
178;5;-2;2;9.114.541.353.333.330;15;108;0;Top 10 users
179;10;-1;2;9.405.121.948.333.300;32;108;0;Top 10 users
180;2;-1;3;972.205.452.833.332;12;108;0;Top 10 users
181;9;-2;2;10.054.772.109.999.900;28;108;0;Top 10 users
182;3;-1;2;10.391.985.364.999.900;7;108;0;Top 10 users
183;4;-5;3;10.773.321.331.666.600;17;108;0;Top 10 users
184;4;-2;2;11.140.417.244.999.900;14;108;0;Top 10 users
185;5;-1;2;1.151.714.894.166.660;17;108;0;Top 10 users
186;4;-2;3;11.915.924.001.666.600;19;108;0;Top 10 users
187;3;-1;2;12.311.137.286.666.600;8;108;0;Top 10 users
188;2;-1;3;12.743.357.153.333.200;9;108;0;Top 10 users
189;10;-3;2;1.316.323.170.166.660;30;108;0;Top 10 users
190;4;-2;2;13.593.842.385;12;108;0;Top 10 users
191;4;-1;2;14.062.058.468.333.300;14;108;0;Top 10 users
192;3;-1;2;14.541.344.175.000.000;10;108;0;Top 10 users
193;8;-2;2;15.013.690.848.333.300;28;108;0;Top 10 users
194;4;-1;2;15.554.861.674.999.900;12;108;0;Top 10 users
195;2;-2;4;16.140.563.768.333.300;16;108;0;Top 10 users
196;4;-2;3;16.734.247.085;19;108;0;Top 10 users
197;5;-3;2;1.734.497.111.833.330;13;108;0;Top 10 users
198;7;-9;3;17.985.449.923.333.300;36;108;0;Top 10 users
199;8;-6;2;1.861.145.134.999.990;28;108;0;Top 10 users
200;3;-1;2;1.925.406.210.000.000;12;108;0;Top 10 users
201;7;-2;2;1.997.276.934.666.660;27;108;0;Top 10 users
202;3;-1;3;20.753.139.404.999.900;9;108;0;Top 10 users
203;10;-2;2;21.529.087.953.333.300;31;108;0;Top 10 users
204;2;-1;4;22.340.538.236.666.600;15;108;0;Top 10 users
205;3;-2;3;23.229.411.421.666.600;14;108;0;Top 10 users
206;4;-1;2;2.410.789.815.500.000;14;108;0;Top 10 users
207;9;-7;2;25.173.753.493.333.300;32;108;0;Top 10 users
208;4;-1;2;2.628.905.039.333.330;16;108;0;Top 10 users
209;2;-1;3;27.546.211.671.666.600;9;108;0;Top 10 users
210;2;-1;3;28.926.639.911.666.600;11;108;0;Top 10 users
