lvl1;lvl2;lvl3;lvl4;lvl5;count;cluster
U-384;585;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-293;395;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-422;652;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-484;831;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-384;590;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-344;453;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-443;704;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-445;745;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-750;1306;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1504;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-951;1672;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-617;1047;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-384;588;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1453;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1488;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-484;836;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;377;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-384;600;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1310;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;397;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1464;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;675;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1308;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1315;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;931;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1476;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-445;722;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-702;1201;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;932;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1461;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-372;569;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;928;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;394;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1465;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;925;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;927;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1489;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-582;981;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-484;833;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;929;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;681;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-702;1186;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;399;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-349;478;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;396;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1307;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-768;1358;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;402;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-384;597;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-484;842;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-34;41;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;373;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1456;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;679;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1485;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1463;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1487;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1312;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-384;587;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-951;1659;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-484;841;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1316;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;926;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;678;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-344;458;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;667;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-280;358;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1460;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-443;705;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;683;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1471;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-344;456;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-445;725;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-943;1650;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-344;450;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;923;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;671;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1466;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-386;608;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-754;1324;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-445;738;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;385;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1506;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-349;466;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1302;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1462;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;404;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;677;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;930;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1477;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-386;624;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1469;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-895;1521;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1486;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-445;727;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1494;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-702;1194;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-386;623;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;390;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-443;712;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;936;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;391;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-34;43;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-34;55;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-443;707;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;401;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1490;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1473;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;403;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1309;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;934;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-951;1655;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1495;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-484;823;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1507;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-34;51;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-652;1104;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1457;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-344;463;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1303;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-768;1348;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-384;592;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;682;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;400;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;388;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;668;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;372;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;669;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;680;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-443;717;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1467;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-750;1313;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-445;732;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-976;1709;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-951;1669;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;933;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-439;666;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-384;598;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1503;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-1054;1748;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-445;723;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1475;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1458;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1502;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-484;829;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-881;1468;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-34;44;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;392;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-25;21;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-384;585;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-293;395;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-484;831;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-384;590;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-34;40;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-527;924;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-344;453;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-443;704;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-529;943;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-445;745;Deli_/_Bodega;Home_(private);;1;Cluster-4
U-885;1500;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-344;450;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-951;1660;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-445;725;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;830;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-81;90;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;838;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-951;1663;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1508;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-750;1302;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-293;377;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1509;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-254;341;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-293;404;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1493;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-872;1451;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-81;83;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1486;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-951;1670;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-445;722;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;834;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-293;390;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-81;84;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-527;928;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-293;394;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-81;85;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-254;340;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-458;775;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-293;403;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;833;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1495;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;823;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-458;779;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-354;499;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-951;1657;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-293;399;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-521;917;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-81;82;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-354;497;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-976;1710;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1498;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1505;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-254;344;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;839;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;842;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;825;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;827;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-951;1656;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1497;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1485;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-81;79;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1487;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-254;342;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-885;1503;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;829;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-951;1659;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-81;80;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-951;1662;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-484;831;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-951;1666;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-81;97;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-527;924;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-951;1658;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-458;765;Metro_Station;Metro_Station;Deli_/_Bodega;1;Cluster-5
U-943;1631;Home_(private);Office;;1;Cluster-6
U-943;1637;Home_(private);Office;;1;Cluster-6
U-120;226;Home_(private);Office;;1;Cluster-6
U-951;1672;Home_(private);Office;;1;Cluster-6
U-806;1368;Home_(private);Office;;1;Cluster-6
U-834;1408;Home_(private);Office;;1;Cluster-6
U-943;1621;Home_(private);Office;;1;Cluster-6
U-384;588;Home_(private);Office;;1;Cluster-6
U-185;302;Home_(private);Office;;1;Cluster-6
U-943;1626;Home_(private);Office;;1;Cluster-6
U-621;1056;Home_(private);Office;;1;Cluster-6
U-842;1436;Home_(private);Office;;1;Cluster-6
U-185;312;Home_(private);Office;;1;Cluster-6
U-185;288;Home_(private);Office;;1;Cluster-6
U-443;716;Home_(private);Office;;1;Cluster-6
U-621;1058;Home_(private);Office;;1;Cluster-6
U-951;1663;Home_(private);Office;;1;Cluster-6
U-842;1422;Home_(private);Office;;1;Cluster-6
U-185;307;Home_(private);Office;;1;Cluster-6
U-943;1640;Home_(private);Office;;1;Cluster-6
U-901;1541;Home_(private);Office;;1;Cluster-6
U-842;1427;Home_(private);Office;;1;Cluster-6
U-943;1622;Home_(private);Office;;1;Cluster-6
U-84;123;Home_(private);Office;;1;Cluster-6
U-842;1426;Home_(private);Office;;1;Cluster-6
U-443;709;Home_(private);Office;;1;Cluster-6
U-943;1643;Home_(private);Office;;1;Cluster-6
U-943;1648;Home_(private);Office;;1;Cluster-6
U-943;1629;Home_(private);Office;;1;Cluster-6
U-246;327;Home_(private);Office;;1;Cluster-6
U-518;861;Home_(private);Office;;1;Cluster-6
U-443;707;Home_(private);Office;;1;Cluster-6
U-842;1429;Home_(private);Office;;1;Cluster-6
U-842;1425;Home_(private);Office;;1;Cluster-6
U-842;1430;Home_(private);Office;;1;Cluster-6
U-750;1309;Home_(private);Office;;1;Cluster-6
U-943;1627;Home_(private);Office;;1;Cluster-6
U-185;310;Home_(private);Office;;1;Cluster-6
U-842;1423;Home_(private);Office;;1;Cluster-6
U-768;1356;Home_(private);Office;;1;Cluster-6
U-120;221;Home_(private);Office;;1;Cluster-6
U-842;1434;Home_(private);Office;;1;Cluster-6
U-943;1654;Home_(private);Office;;1;Cluster-6
U-372;583;Home_(private);Office;;1;Cluster-6
U-951;1657;Home_(private);Office;;1;Cluster-6
U-806;1365;Home_(private);Office;;1;Cluster-6
U-185;300;Home_(private);Office;;1;Cluster-6
U-943;1649;Home_(private);Office;;1;Cluster-6
U-943;1623;Home_(private);Office;;1;Cluster-6
U-621;1055;Home_(private);Office;;1;Cluster-6
U-928;1584;Home_(private);Office;;1;Cluster-6
U-750;1314;Home_(private);Office;;1;Cluster-6
U-185;304;Home_(private);Office;;1;Cluster-6
U-943;1635;Home_(private);Office;;1;Cluster-6
U-943;1630;Home_(private);Office;;1;Cluster-6
U-943;1651;Home_(private);Office;;1;Cluster-6
U-372;581;Home_(private);Office;;1;Cluster-6
U-943;1645;Home_(private);Office;;1;Cluster-6
U-750;1313;Home_(private);Office;;1;Cluster-6
U-943;1652;Home_(private);Office;;1;Cluster-6
U-582;976;Home_(private);Office;;1;Cluster-6
U-519;887;Home_(private);Office;;1;Cluster-6
U-842;1424;Home_(private);Office;;1;Cluster-6
U-384;587;Home_(private);Office;;1;Cluster-6
U-440;692;Home_(private);Office;;1;Cluster-6
U-95;176;Home_(private);Office;;1;Cluster-6
U-185;296;Home_(private);Office;;1;Cluster-6
U-443;714;Home_(private);Office;;1;Cluster-6
U-943;1633;Home_(private);Office;;1;Cluster-6
U-943;1634;Home_(private);Office;;1;Cluster-6
U-84;131;Home_(private);Office;;1;Cluster-6
U-943;1647;Home_(private);Office;;1;Cluster-6
U-943;1624;Home_(private);Office;;1;Cluster-6
U-842;1421;Home_(private);Office;;1;Cluster-6
U-384;584;Home_(private);Office;;1;Cluster-6
U-185;308;Home_(private);Office;;1;Cluster-6
U-834;1420;Home_(private);Office;;1;Cluster-6
U-519;889;Home_(private);Office;;1;Cluster-6
U-185;283;Home_(private);Office;;1;Cluster-6
U-443;705;Home_(private);Office;;1;Cluster-6
U-519;886;Home_(private);Office;;1;Cluster-6
U-842;1431;Home_(private);Office;;1;Cluster-6
U-806;1362;Home_(private);Office;;1;Cluster-6
U-842;1428;Home_(private);Office;;1;Cluster-6
U-943;1631;Office;Home_(private);;1;Cluster-7
U-834;1419;Office;Home_(private);;1;Cluster-7
U-472;817;Office;Home_(private);;1;Cluster-7
U-951;1660;Office;Home_(private);;1;Cluster-7
U-943;1637;Office;Home_(private);;1;Cluster-7
U-806;1368;Office;Home_(private);;1;Cluster-7
U-521;916;Office;Home_(private);;1;Cluster-7
U-943;1621;Office;Home_(private);;1;Cluster-7
U-943;1626;Office;Home_(private);;1;Cluster-7
U-621;1059;Office;Home_(private);;1;Cluster-7
U-593;987;Office;Home_(private);;1;Cluster-7
U-443;716;Office;Home_(private);;1;Cluster-7
U-951;1663;Office;Home_(private);;1;Cluster-7
U-621;1058;Office;Home_(private);;1;Cluster-7
U-842;1422;Office;Home_(private);;1;Cluster-7
U-185;307;Office;Home_(private);;1;Cluster-7
U-443;720;Office;Home_(private);;1;Cluster-7
U-842;1427;Office;Home_(private);;1;Cluster-7
U-440;695;Office;Home_(private);;1;Cluster-7
U-943;1622;Office;Home_(private);;1;Cluster-7
U-951;1665;Office;Home_(private);;1;Cluster-7
U-842;1426;Office;Home_(private);;1;Cluster-7
U-95;177;Office;Home_(private);;1;Cluster-7
U-621;1057;Office;Home_(private);;1;Cluster-7
U-582;970;Office;Home_(private);;1;Cluster-7
U-943;1648;Office;Home_(private);;1;Cluster-7
U-943;1629;Office;Home_(private);;1;Cluster-7
U-443;712;Office;Home_(private);;1;Cluster-7
U-943;1625;Office;Home_(private);;1;Cluster-7
U-518;861;Office;Home_(private);;1;Cluster-7
U-443;707;Office;Home_(private);;1;Cluster-7
U-842;1425;Office;Home_(private);;1;Cluster-7
U-943;1627;Office;Home_(private);;1;Cluster-7
U-842;1423;Office;Home_(private);;1;Cluster-7
U-519;898;Office;Home_(private);;1;Cluster-7
U-951;1657;Office;Home_(private);;1;Cluster-7
U-943;1649;Office;Home_(private);;1;Cluster-7
U-621;1065;Office;Home_(private);;1;Cluster-7
U-95;178;Office;Home_(private);;1;Cluster-7
U-943;1623;Office;Home_(private);;1;Cluster-7
U-943;1644;Office;Home_(private);;1;Cluster-7
U-943;1628;Office;Home_(private);;1;Cluster-7
U-943;1638;Office;Home_(private);;1;Cluster-7
U-943;1642;Office;Home_(private);;1;Cluster-7
U-443;717;Office;Home_(private);;1;Cluster-7
U-440;694;Office;Home_(private);;1;Cluster-7
U-951;1668;Office;Home_(private);;1;Cluster-7
U-84;141;Office;Home_(private);;1;Cluster-7
U-390;629;Office;Home_(private);;1;Cluster-7
U-519;887;Office;Home_(private);;1;Cluster-7
U-842;1424;Office;Home_(private);;1;Cluster-7
U-95;174;Office;Home_(private);;1;Cluster-7
U-443;714;Office;Home_(private);;1;Cluster-7
U-440;690;Office;Home_(private);;1;Cluster-7
U-943;1633;Office;Home_(private);;1;Cluster-7
U-443;710;Office;Home_(private);;1;Cluster-7
U-943;1634;Office;Home_(private);;1;Cluster-7
U-440;696;Office;Home_(private);;1;Cluster-7
U-943;1647;Office;Home_(private);;1;Cluster-7
U-943;1624;Office;Home_(private);;1;Cluster-7
U-384;586;Office;Home_(private);;1;Cluster-7
U-842;1421;Office;Home_(private);;1;Cluster-7
U-95;183;Office;Home_(private);;1;Cluster-7
U-951;1661;Office;Home_(private);;1;Cluster-7
U-842;1433;Office;Home_(private);;1;Cluster-7
U-519;889;Office;Home_(private);;1;Cluster-7
U-582;966;Office;Home_(private);;1;Cluster-7
U-443;705;Office;Home_(private);;1;Cluster-7
U-951;1658;Office;Home_(private);;1;Cluster-7
U-443;706;Office;Home_(private);;1;Cluster-7
U-842;1428;Office;Home_(private);;1;Cluster-7
U-951;1657;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-484;822;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;399;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-445;725;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-458;769;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;402;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-254;344;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;387;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-484;839;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;388;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-344;462;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-484;825;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-458;773;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-951;1663;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-484;840;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-458;767;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;393;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;377;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-445;736;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-484;827;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;397;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-458;770;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-81;87;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-445;730;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-885;1501;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-951;1665;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-702;1196;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-458;765;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-445;727;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-445;728;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-702;1194;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-445;726;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-885;1502;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-484;834;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-484;841;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-81;80;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-885;1492;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;391;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-458;768;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;395;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;401;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-484;831;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-458;775;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-458;766;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-293;403;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-484;833;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-95;181;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-458;774;Deli_/_Bodega;Metro_Station;Metro_Station;1;Cluster-8
U-943;1646;Park;Home_(private);;1;Cluster-9
U-185;276;Park;Home_(private);;1;Cluster-9
U-895;1519;Park;Home_(private);;1;Cluster-9
U-293;402;Park;Home_(private);;1;Cluster-9
U-895;1525;Park;Home_(private);;1;Cluster-9
U-384;588;Park;Home_(private);;1;Cluster-9
U-439;670;Park;Home_(private);;1;Cluster-9
