lvl1;lvl2;lvl3;lvl4;lvl5;count;cluster
U-N;1999;G;C;T;1;Cluster-1
U-IE;1025;G;C;T;1;Cluster-1
U-N;2113;G;C;T;1;Cluster-1
U-EI;326;G;C;T;1;Cluster-1
U-IE;982;G;C;T;1;Cluster-1
U-N;2245;G;C;T;1;Cluster-1
U-N;3098;G;C;T;1;Cluster-1
U-EI;5;G;C;T;1;Cluster-1
U-N;2993;G;C;T;1;Cluster-1
U-EI;750;G;C;T;1;Cluster-1
U-N;2779;G;C;T;1;Cluster-1
U-EI;373;G;C;T;1;Cluster-1
U-IE;1239;G;C;T;1;Cluster-1
U-N;2268;G;C;T;1;Cluster-1
U-N;2079;G;C;T;1;Cluster-1
U-IE;1356;G;C;T;1;Cluster-1
U-EI;748;G;C;T;1;Cluster-1
U-N;1845;G;C;T;1;Cluster-1
U-IE;779;G;C;T;1;Cluster-1
U-N;1733;G;C;T;1;Cluster-1
U-EI;661;G;C;T;1;Cluster-1
U-EI;646;G;C;T;1;Cluster-1
U-EI;8;G;C;T;1;Cluster-1
U-EI;45;G;C;T;1;Cluster-1
U-EI;694;G;C;T;1;Cluster-1
U-N;1962;G;C;T;1;Cluster-1
U-N;1879;G;C;T;1;Cluster-1
U-N;1831;G;C;T;1;Cluster-1
U-IE;1462;G;C;T;1;Cluster-1
U-N;3053;G;C;T;1;Cluster-1
U-EI;290;G;C;T;1;Cluster-1
U-N;1911;G;C;T;1;Cluster-1
U-N;2372;G;C;T;1;Cluster-1
U-IE;1084;G;C;T;1;Cluster-1
U-N;2266;G;C;T;1;Cluster-1
U-N;2440;G;C;T;1;Cluster-1
U-N;2497;G;C;T;1;Cluster-1
U-N;2206;G;C;T;1;Cluster-1
U-EI;352;G;C;T;1;Cluster-1
U-IE;989;G;C;T;1;Cluster-1
U-N;2462;G;C;T;1;Cluster-1
U-N;2729;G;C;T;1;Cluster-1
U-EI;411;G;C;T;1;Cluster-1
U-N;1861;G;C;T;1;Cluster-1
U-EI;405;G;C;T;1;Cluster-1
U-EI;540;G;C;T;1;Cluster-1
U-N;2632;G;C;T;1;Cluster-1
U-N;1684;G;C;T;1;Cluster-1
U-N;2496;G;C;T;1;Cluster-1
U-N;1736;G;C;T;1;Cluster-1
U-N;3064;G;C;T;1;Cluster-1
U-EI;258;G;C;T;1;Cluster-1
U-N;1694;G;C;T;1;Cluster-1
U-EI;297;G;C;T;1;Cluster-1
U-IE;1505;G;C;T;1;Cluster-1
U-N;1933;G;C;T;1;Cluster-1
U-N;2385;G;C;T;1;Cluster-1
U-IE;1258;G;C;T;1;Cluster-1
U-IE;1105;G;C;T;1;Cluster-1
U-EI;50;G;C;T;1;Cluster-1
U-IE;1333;G;C;T;1;Cluster-1
U-EI;334;G;C;T;1;Cluster-1
U-IE;1135;G;C;T;1;Cluster-1
U-EI;190;G;C;T;1;Cluster-1
U-N;3087;G;C;T;1;Cluster-1
U-N;3065;G;C;T;1;Cluster-1
U-EI;590;G;C;T;1;Cluster-1
U-N;2623;G;C;T;1;Cluster-1
U-N;3165;G;C;T;1;Cluster-1
U-N;2252;G;C;T;1;Cluster-1
U-N;3071;G;C;T;1;Cluster-1
U-EI;269;G;C;T;1;Cluster-1
U-N;1848;G;C;T;1;Cluster-1
U-N;1868;G;C;T;1;Cluster-1
U-N;2394;G;C;T;1;Cluster-1
U-N;2991;G;C;T;1;Cluster-1
U-IE;1177;G;C;T;1;Cluster-1
U-EI;706;G;C;T;1;Cluster-1
U-IE;984;G;C;T;1;Cluster-1
U-EI;601;G;C;T;1;Cluster-1
U-N;1939;G;C;T;1;Cluster-1
U-IE;1328;G;C;T;1;Cluster-1
U-N;1781;G;C;T;1;Cluster-1
U-EI;111;G;C;T;1;Cluster-1
U-EI;305;G;C;T;1;Cluster-1
U-IE;851;G;C;T;1;Cluster-1
U-IE;921;G;C;T;1;Cluster-1
U-N;2663;G;C;T;1;Cluster-1
U-N;2650;G;C;T;1;Cluster-1
U-N;1644;G;C;T;1;Cluster-1
U-IE;1139;G;C;T;1;Cluster-1
U-N;2019;G;C;T;1;Cluster-1
U-EI;34;G;C;T;1;Cluster-1
U-N;2269;G;C;T;1;Cluster-1
U-N;1542;G;C;T;1;Cluster-1
U-EI;239;G;C;T;1;Cluster-1
U-N;1804;G;C;T;1;Cluster-1
U-N;2081;G;C;T;1;Cluster-1
U-N;2730;G;C;T;1;Cluster-1
U-N;3005;G;C;T;1;Cluster-1
U-EI;3;G;C;T;1;Cluster-1
U-IE;973;G;C;T;1;Cluster-1
U-N;1593;G;C;T;1;Cluster-1
U-EI;166;G;C;T;1;Cluster-1
U-EI;306;G;C;T;1;Cluster-1
U-N;2724;G;C;T;1;Cluster-1
U-EI;602;G;C;T;1;Cluster-1
U-N;2337;G;C;T;1;Cluster-1
U-N;2900;G;C;T;1;Cluster-1
U-N;2994;G;C;T;1;Cluster-1
U-N;3040;G;C;T;1;Cluster-1
U-N;1757;G;C;T;1;Cluster-1
U-EI;199;G;C;T;1;Cluster-1
U-N;2524;G;C;T;1;Cluster-1
U-N;2144;G;C;T;1;Cluster-1
U-EI;597;G;C;T;1;Cluster-1
U-N;1824;G;C;T;1;Cluster-1
U-IE;1426;G;C;T;1;Cluster-1
U-EI;217;G;C;T;1;Cluster-1
U-N;3176;G;C;T;1;Cluster-1
U-N;3003;G;C;T;1;Cluster-1
U-EI;510;G;C;T;1;Cluster-1
U-N;3048;G;C;T;1;Cluster-1
U-IE;874;G;C;T;1;Cluster-1
U-N;1892;G;C;T;1;Cluster-1
U-N;3056;G;C;T;1;Cluster-1
U-EI;69;G;C;T;1;Cluster-1
U-N;2155;G;C;T;1;Cluster-1
U-N;2196;G;C;T;1;Cluster-1
U-N;1775;G;C;T;1;Cluster-1
U-IE;1074;G;C;T;1;Cluster-1
U-IE;980;G;C;T;1;Cluster-1
U-EI;40;G;C;T;1;Cluster-1
U-N;2474;A;C;G;1;Cluster-2
U-N;2384;A;C;G;1;Cluster-2
U-N;2606;A;C;G;1;Cluster-2
U-N;2916;A;C;G;1;Cluster-2
U-IE;1392;A;C;G;1;Cluster-2
U-N;2505;A;C;G;1;Cluster-2
U-IE;1000;A;C;G;1;Cluster-2
U-EI;753;A;C;G;1;Cluster-2
U-EI;454;A;C;G;1;Cluster-2
U-N;3085;A;C;G;1;Cluster-2
U-EI;210;A;C;G;1;Cluster-2
U-N;2224;A;C;G;1;Cluster-2
U-N;2937;A;C;G;1;Cluster-2
U-EI;507;A;C;G;1;Cluster-2
U-IE;1024;A;C;G;1;Cluster-2
U-EI;6;A;C;G;1;Cluster-2
U-N;3135;A;C;G;1;Cluster-2
U-IE;1276;A;C;G;1;Cluster-2
U-N;2360;A;C;G;1;Cluster-2
U-EI;219;A;C;G;1;Cluster-2
U-EI;764;A;C;G;1;Cluster-2
U-EI;425;A;C;G;1;Cluster-2
U-IE;1499;A;C;G;1;Cluster-2
U-IE;1402;A;C;G;1;Cluster-2
U-N;2335;A;C;G;1;Cluster-2
U-N;1909;A;C;G;1;Cluster-2
U-EI;612;A;C;G;1;Cluster-2
U-N;2732;A;C;G;1;Cluster-2
U-N;2618;A;C;G;1;Cluster-2
U-N;2622;A;C;G;1;Cluster-2
U-IE;1152;A;C;G;1;Cluster-2
U-EI;19;A;C;G;1;Cluster-2
U-EI;347;A;C;G;1;Cluster-2
U-EI;188;A;C;G;1;Cluster-2
U-N;1588;A;C;G;1;Cluster-2
U-N;3092;A;C;G;1;Cluster-2
U-N;1587;A;C;G;1;Cluster-2
U-N;2896;A;C;G;1;Cluster-2
U-N;1890;A;C;G;1;Cluster-2
U-N;1604;A;C;G;1;Cluster-2
U-N;1884;A;C;G;1;Cluster-2
U-IE;1023;A;C;G;1;Cluster-2
U-N;2891;A;C;G;1;Cluster-2
U-IE;916;A;C;G;1;Cluster-2
U-IE;995;A;C;G;1;Cluster-2
U-N;2628;A;C;G;1;Cluster-2
U-IE;1466;A;C;G;1;Cluster-2
U-EI;213;A;C;G;1;Cluster-2
U-N;2160;A;C;G;1;Cluster-2
U-IE;970;A;C;G;1;Cluster-2
U-N;2265;A;C;G;1;Cluster-2
U-IE;1449;A;C;G;1;Cluster-2
U-N;3142;A;C;G;1;Cluster-2
U-N;2706;A;C;G;1;Cluster-2
U-EI;480;A;C;G;1;Cluster-2
U-IE;1002;A;C;G;1;Cluster-2
U-N;2437;A;C;G;1;Cluster-2
U-EI;267;A;C;G;1;Cluster-2
U-N;3169;A;C;G;1;Cluster-2
U-N;2812;A;C;G;1;Cluster-2
U-N;1776;A;C;G;1;Cluster-2
U-N;2772;A;C;G;1;Cluster-2
U-IE;1398;A;C;G;1;Cluster-2
U-EI;91;A;C;G;1;Cluster-2
U-EI;379;A;C;G;1;Cluster-2
U-N;2683;A;C;G;1;Cluster-2
U-EI;585;A;C;G;1;Cluster-2
U-EI;762;A;C;G;1;Cluster-2
U-N;1882;A;C;G;1;Cluster-2
U-N;2958;A;C;G;1;Cluster-2
U-N;2341;A;C;G;1;Cluster-2
U-N;1799;A;C;G;1;Cluster-2
U-IE;1108;A;C;G;1;Cluster-2
U-N;3038;A;C;G;1;Cluster-2
U-N;2080;A;C;G;1;Cluster-2
U-EI;559;A;C;G;1;Cluster-2
U-IE;1485;A;C;G;1;Cluster-2
U-EI;63;A;C;G;1;Cluster-2
U-EI;538;A;C;G;1;Cluster-2
U-IE;1414;A;C;G;1;Cluster-2
U-N;2024;A;C;G;1;Cluster-2
U-N;2811;A;C;G;1;Cluster-2
U-EI;554;A;C;G;1;Cluster-2
U-IE;870;A;C;G;1;Cluster-2
U-N;2201;A;C;G;1;Cluster-2
U-N;1572;A;C;G;1;Cluster-2
U-N;2643;A;C;G;1;Cluster-2
U-N;2827;A;C;G;1;Cluster-2
U-IE;1068;A;C;G;1;Cluster-2
U-IE;942;A;C;G;1;Cluster-2
U-IE;795;A;C;G;1;Cluster-2
U-IE;1247;A;C;G;1;Cluster-2
U-N;1744;A;C;G;1;Cluster-2
U-N;1722;A;C;G;1;Cluster-2
U-N;2436;A;C;G;1;Cluster-2
U-IE;1498;A;C;G;1;Cluster-2
U-IE;1451;A;C;G;1;Cluster-2
U-IE;1417;A;C;G;1;Cluster-2
U-N;2508;A;C;G;1;Cluster-2
U-IE;807;A;C;G;1;Cluster-2
U-N;2641;A;C;G;1;Cluster-2
U-IE;1315;A;C;G;1;Cluster-2
U-IE;1146;A;C;G;1;Cluster-2
U-IE;1354;A;C;G;1;Cluster-2
U-IE;1254;A;C;G;1;Cluster-2
U-N;1766;A;C;G;1;Cluster-2
U-N;1967;A;C;G;1;Cluster-2
U-EI;232;A;C;G;1;Cluster-2
U-N;2369;A;C;G;1;Cluster-2
U-EI;647;A;C;G;1;Cluster-2
U-N;2348;A;C;G;1;Cluster-2
U-EI;473;A;C;G;1;Cluster-2
U-EI;433;A;C;G;1;Cluster-2
U-EI;363;A;C;G;1;Cluster-2
U-N;2713;A;C;G;1;Cluster-2
U-N;3112;A;C;G;1;Cluster-2
U-N;2037;A;C;G;1;Cluster-2
U-EI;7;A;C;G;1;Cluster-2
U-N;3011;A;C;G;1;Cluster-2
U-N;2469;A;C;G;1;Cluster-2
U-EI;181;A;C;G;1;Cluster-2
U-IE;1156;A;C;G;1;Cluster-2
U-EI;332;A;C;G;1;Cluster-2
U-EI;2;A;C;G;1;Cluster-2
U-EI;600;A;C;G;1;Cluster-2
U-EI;620;A;C;G;1;Cluster-2
U-N;2679;A;C;G;1;Cluster-2
U-N;2785;A;C;G;1;Cluster-2
U-N;2895;A;C;G;1;Cluster-2
U-N;1734;A;C;G;1;Cluster-2
U-N;1661;A;C;G;1;Cluster-2
U-N;2521;A;C;G;1;Cluster-2
U-N;1924;A;C;G;1;Cluster-2
U-N;2964;A;C;G;1;Cluster-2
U-IE;1091;A;C;G;1;Cluster-2
U-EI;71;A;C;G;1;Cluster-2
U-N;2668;A;C;G;1;Cluster-2
U-N;1559;A;C;G;1;Cluster-2
U-N;1748;A;C;G;1;Cluster-2
U-EI;126;A;C;G;1;Cluster-2
U-EI;667;A;C;G;1;Cluster-2
U-EI;422;A;C;G;1;Cluster-2
U-IE;785;A;C;G;1;Cluster-2
U-EI;451;A;C;G;1;Cluster-2
U-N;2438;A;C;G;1;Cluster-2
U-N;2692;A;C;G;1;Cluster-2
U-IE;774;A;C;G;1;Cluster-2
U-N;1866;A;C;G;1;Cluster-2
U-EI;86;A;C;G;1;Cluster-2
U-IE;1373;A;C;G;1;Cluster-2
U-N;3180;A;C;G;1;Cluster-2
U-EI;503;A;C;G;1;Cluster-2
U-IE;810;A;C;G;1;Cluster-2
U-EI;441;A;C;G;1;Cluster-2
U-N;2303;A;C;G;1;Cluster-2
U-EI;282;A;C;G;1;Cluster-2
U-N;1849;A;C;G;1;Cluster-2
U-EI;428;A;C;G;1;Cluster-2
U-N;2908;A;C;G;1;Cluster-2
U-IE;1439;A;C;G;1;Cluster-2
U-EI;112;A;C;G;1;Cluster-2
U-N;2503;A;C;G;1;Cluster-2
U-IE;1176;A;C;G;1;Cluster-2
U-N;2293;A;C;G;1;Cluster-2
U-EI;472;A;C;G;1;Cluster-2
U-IE;1166;A;C;G;1;Cluster-2
U-N;2047;A;C;G;1;Cluster-2
U-IE;1351;A;C;G;1;Cluster-2
U-EI;649;A;C;G;1;Cluster-2
U-N;1666;A;C;G;1;Cluster-2
U-N;2873;A;C;G;1;Cluster-2
U-N;2119;A;C;G;1;Cluster-2
U-N;2596;A;C;G;1;Cluster-2
U-IE;777;A;C;G;1;Cluster-2
U-IE;1318;A;C;G;1;Cluster-2
U-N;2936;A;C;G;1;Cluster-2
U-N;2430;A;C;G;1;Cluster-2
U-IE;1494;A;C;G;1;Cluster-2
U-IE;1097;A;C;G;1;Cluster-2
U-EI;195;A;C;G;1;Cluster-2
U-IE;976;A;C;G;1;Cluster-2
U-N;1900;A;C;G;1;Cluster-2
U-IE;1277;A;C;G;1;Cluster-2
U-EI;530;A;C;G;1;Cluster-2
U-N;1813;A;C;G;1;Cluster-2
U-N;2786;A;C;G;1;Cluster-2
U-EI;664;A;C;G;1;Cluster-2
U-EI;464;A;C;G;1;Cluster-2
U-IE;1415;A;C;G;1;Cluster-2
U-N;1926;A;C;G;1;Cluster-2
U-IE;1482;A;C;G;1;Cluster-2
U-EI;22;A;C;G;1;Cluster-2
U-N;1944;A;C;G;1;Cluster-2
U-IE;1465;A;C;G;1;Cluster-2
U-N;2669;A;C;G;1;Cluster-2
U-N;3031;A;C;G;1;Cluster-2
U-N;1790;A;C;G;1;Cluster-2
U-N;1732;A;C;G;1;Cluster-2
U-IE;926;A;C;G;1;Cluster-2
U-EI;591;A;C;G;1;Cluster-2
U-EI;10;A;C;G;1;Cluster-2
U-N;2128;A;C;G;1;Cluster-2
U-IE;881;A;C;G;1;Cluster-2
U-IE;817;A;C;G;1;Cluster-2
U-EI;198;A;C;G;1;Cluster-2
U-IE;1016;A;C;G;1;Cluster-2
U-N;2387;A;C;G;1;Cluster-2
U-N;1727;A;C;G;1;Cluster-2
U-IE;892;A;C;G;1;Cluster-2
U-EI;627;A;C;G;1;Cluster-2
U-IE;905;A;C;G;1;Cluster-2
U-IE;996;A;C;G;1;Cluster-2
U-N;2864;A;C;G;1;Cluster-2
U-N;3012;A;C;G;1;Cluster-2
U-EI;438;A;C;G;1;Cluster-2
U-N;1690;A;C;G;1;Cluster-2
U-N;2932;A;C;G;1;Cluster-2
U-N;2467;A;C;G;1;Cluster-2
U-N;1908;A;C;G;1;Cluster-2
U-N;3132;A;C;G;1;Cluster-2
U-N;1627;A;C;G;1;Cluster-2
U-N;2760;A;C;G;1;Cluster-2
U-N;2586;A;C;G;1;Cluster-2
U-N;1952;A;C;G;1;Cluster-2
U-N;3106;A;C;G;1;Cluster-2
U-N;2660;A;C;G;1;Cluster-2
U-N;2759;A;C;G;1;Cluster-2
U-IE;1067;A;C;G;1;Cluster-2
U-N;2132;A;C;G;1;Cluster-2
U-N;1633;A;C;G;1;Cluster-2
U-N;2942;A;C;G;1;Cluster-2
U-N;1539;A;C;G;1;Cluster-2
U-EI;118;A;C;G;1;Cluster-2
U-IE;860;A;C;G;1;Cluster-2
U-N;1995;A;C;G;1;Cluster-2
U-N;3148;A;C;G;1;Cluster-2
U-N;1853;A;C;G;1;Cluster-2
U-EI;358;A;C;G;1;Cluster-2
U-IE;919;A;C;G;1;Cluster-2
U-N;3126;A;C;G;1;Cluster-2
U-N;2475;A;C;G;1;Cluster-2
U-N;1535;A;C;G;1;Cluster-2
U-N;2664;A;C;G;1;Cluster-2
U-N;2039;A;C;G;1;Cluster-2
U-IE;1046;A;C;G;1;Cluster-2
U-N;1544;A;C;G;1;Cluster-2
U-N;2033;A;C;G;1;Cluster-2
U-N;2362;A;C;G;1;Cluster-2
U-EI;576;A;C;G;1;Cluster-2
U-N;3004;A;C;G;1;Cluster-2
U-N;2867;A;C;G;1;Cluster-2
U-N;2819;A;C;G;1;Cluster-2
U-N;3119;A;C;G;1;Cluster-2
U-EI;514;A;C;G;1;Cluster-2
U-N;2315;A;C;G;1;Cluster-2
U-N;3141;A;C;G;1;Cluster-2
U-N;1878;A;C;G;1;Cluster-2
U-IE;1458;A;C;G;1;Cluster-2
U-N;2846;A;C;G;1;Cluster-2
U-EI;588;A;C;G;1;Cluster-2
U-EI;129;A;C;G;1;Cluster-2
U-IE;1154;A;C;G;1;Cluster-2
U-EI;48;A;C;G;1;Cluster-2
U-EI;21;A;C;G;1;Cluster-2
U-N;2232;A;C;G;1;Cluster-2
U-N;1797;A;C;G;1;Cluster-2
U-IE;876;A;C;G;1;Cluster-2
U-IE;865;A;C;G;1;Cluster-2
U-IE;819;A;C;G;1;Cluster-2
U-N;2776;A;C;G;1;Cluster-2
U-N;1590;A;C;G;1;Cluster-2
U-EI;739;A;C;G;1;Cluster-2
U-N;3184;A;C;G;1;Cluster-2
U-N;2188;A;C;G;1;Cluster-2
U-EI;409;A;C;G;1;Cluster-2
U-IE;964;A;C;G;1;Cluster-2
U-N;2511;A;C;G;1;Cluster-2
U-N;2767;A;C;G;1;Cluster-2
U-IE;1374;A;C;G;1;Cluster-2
U-N;1863;A;C;G;1;Cluster-2
U-EI;283;A;C;G;1;Cluster-2
U-N;2504;A;C;G;1;Cluster-2
U-IE;1369;A;C;G;1;Cluster-2
U-N;2006;A;C;G;1;Cluster-2
U-N;2578;A;C;G;1;Cluster-2
U-IE;1034;A;C;G;1;Cluster-2
U-N;2771;A;C;G;1;Cluster-2
U-IE;915;A;C;G;1;Cluster-2
U-N;2590;A;C;G;1;Cluster-2
U-N;2733;A;C;G;1;Cluster-2
U-N;2815;A;C;G;1;Cluster-2
U-EI;335;A;C;G;1;Cluster-2
U-N;2886;A;C;G;1;Cluster-2
U-N;1875;A;C;G;1;Cluster-2
U-N;1613;A;C;G;1;Cluster-2
U-N;2215;A;C;G;1;Cluster-2
U-N;2241;A;C;G;1;Cluster-2
U-N;2572;A;C;G;1;Cluster-2
U-EI;343;A;C;G;1;Cluster-2
U-EI;245;A;C;G;1;Cluster-2
U-N;2595;A;C;G;1;Cluster-2
U-N;2609;A;C;G;1;Cluster-2
U-IE;1418;A;C;G;1;Cluster-2
U-N;1667;A;C;G;1;Cluster-2
U-N;3130;A;C;G;1;Cluster-2
U-IE;1534;A;C;G;1;Cluster-2
U-EI;200;A;C;G;1;Cluster-2
U-N;1737;A;C;G;1;Cluster-2
U-N;2829;A;C;G;1;Cluster-2
U-IE;1295;A;C;G;1;Cluster-2
U-N;2884;A;C;G;1;Cluster-2
U-IE;1057;A;C;G;1;Cluster-2
U-N;2680;A;C;G;1;Cluster-2
U-IE;997;A;C;G;1;Cluster-2
U-N;2610;A;C;G;1;Cluster-2
U-EI;545;A;C;G;1;Cluster-2
U-EI;380;A;C;G;1;Cluster-2
U-IE;1228;A;C;G;1;Cluster-2
U-EI;40;A;C;G;1;Cluster-2
U-N;2102;A;C;G;1;Cluster-2
U-EI;547;A;C;G;1;Cluster-2
U-EI;211;A;C;G;1;Cluster-2
U-IE;1486;A;C;G;1;Cluster-2
U-EI;671;A;C;G;1;Cluster-2
U-IE;1196;A;C;G;1;Cluster-2
U-N;2952;A;C;G;1;Cluster-2
U-IE;1284;A;C;G;1;Cluster-2
U-EI;192;A;C;G;1;Cluster-2
U-N;2619;A;C;G;1;Cluster-2
U-N;2483;A;C;G;1;Cluster-2
U-IE;1419;A;C;G;1;Cluster-2
U-IE;1507;A;C;G;1;Cluster-2
U-N;2036;A;C;G;1;Cluster-2
U-N;1762;A;C;G;1;Cluster-2
U-EI;725;A;C;G;1;Cluster-2
U-IE;1266;A;C;G;1;Cluster-2
U-N;3129;A;C;G;1;Cluster-2
U-N;2631;A;C;G;1;Cluster-2
U-EI;241;A;C;G;1;Cluster-2
U-N;1555;A;C;G;1;Cluster-2
U-IE;1033;A;C;G;1;Cluster-2
U-IE;907;A;C;G;1;Cluster-2
U-N;2750;A;C;G;1;Cluster-2
U-EI;171;A;C;G;1;Cluster-2
U-N;2051;A;C;G;1;Cluster-2
U-N;1601;A;C;G;1;Cluster-2
U-N;1855;A;C;G;1;Cluster-2
U-N;2863;A;C;G;1;Cluster-2
U-N;2716;A;C;G;1;Cluster-2
U-N;2836;A;C;G;1;Cluster-2
U-EI;695;A;C;G;1;Cluster-2
U-N;2115;A;C;G;1;Cluster-2
U-N;2567;A;C;G;1;Cluster-2
U-N;1991;A;C;G;1;Cluster-2
U-IE;1206;A;C;G;1;Cluster-2
U-IE;1199;A;C;G;1;Cluster-2
U-IE;786;A;C;G;1;Cluster-2
U-N;2048;A;C;G;1;Cluster-2
U-IE;1092;A;C;G;1;Cluster-2
U-N;1625;A;C;G;1;Cluster-2
U-N;2581;A;C;G;1;Cluster-2
U-N;2153;A;C;G;1;Cluster-2
U-EI;608;A;C;G;1;Cluster-2
U-EI;611;A;C;G;1;Cluster-2
U-N;2540;A;C;G;1;Cluster-2
U-EI;718;A;C;G;1;Cluster-2
U-EI;493;A;C;G;1;Cluster-2
U-EI;741;A;C;G;1;Cluster-2
U-N;2277;A;C;G;1;Cluster-2
U-N;2892;A;C;G;1;Cluster-2
U-IE;1497;A;C;G;1;Cluster-2
U-N;3157;A;C;G;1;Cluster-2
U-N;2987;A;C;G;1;Cluster-2
U-EI;143;A;C;G;1;Cluster-2
U-IE;1273;A;C;G;1;Cluster-2
U-EI;88;A;C;G;1;Cluster-2
U-N;1746;A;C;G;1;Cluster-2
U-IE;1460;A;C;G;1;Cluster-2
U-EI;670;A;C;G;1;Cluster-2
U-N;2880;A;C;G;1;Cluster-2
U-N;1726;A;C;G;1;Cluster-2
U-EI;315;A;C;G;1;Cluster-2
U-IE;1292;A;C;G;1;Cluster-2
U-EI;250;A;C;G;1;Cluster-2
U-EI;4;A;C;G;1;Cluster-2
U-EI;147;A;C;G;1;Cluster-2
U-EI;37;A;C;G;1;Cluster-2
U-EI;568;A;C;G;1;Cluster-2
U-IE;771;A;C;G;1;Cluster-2
U-N;2972;A;C;G;1;Cluster-2
U-EI;437;A;C;G;1;Cluster-2
U-EI;737;A;C;G;1;Cluster-2
U-EI;445;A;C;G;1;Cluster-2
U-N;2133;A;C;G;1;Cluster-2
U-EI;502;A;C;G;1;Cluster-2
U-N;2648;A;C;G;1;Cluster-2
U-N;3143;A;C;G;1;Cluster-2
U-IE;1384;A;C;G;1;Cluster-2
U-N;1723;A;C;G;1;Cluster-2
U-IE;901;A;C;G;1;Cluster-2
U-N;2192;A;C;G;1;Cluster-2
U-IE;954;A;C;G;1;Cluster-2
U-N;2302;A;C;G;1;Cluster-2
U-IE;1011;A;C;G;1;Cluster-2
U-N;1839;A;C;G;1;Cluster-2
U-N;1623;A;C;G;1;Cluster-2
U-N;2727;A;C;G;1;Cluster-2
U-EI;353;A;C;G;1;Cluster-2
U-N;2959;A;C;G;1;Cluster-2
U-N;1706;A;C;G;1;Cluster-2
U-IE;1484;A;C;G;1;Cluster-2
U-N;2025;A;C;G;1;Cluster-2
U-IE;1113;A;C;G;1;Cluster-2
U-N;2977;A;C;G;1;Cluster-2
U-IE;1090;A;C;G;1;Cluster-2
U-N;1936;A;C;G;1;Cluster-2
U-EI;84;A;C;G;1;Cluster-2
U-EI;484;A;C;G;1;Cluster-2
U-N;1750;A;C;G;1;Cluster-2
U-N;1950;A;C;G;1;Cluster-2
U-IE;838;A;C;G;1;Cluster-2
U-N;3089;A;C;G;1;Cluster-2
U-IE;1503;A;C;G;1;Cluster-2
U-N;2705;A;C;G;1;Cluster-2
U-IE;1227;A;C;G;1;Cluster-2
U-EI;278;A;C;G;1;Cluster-2
U-EI;376;A;C;G;1;Cluster-2
U-N;2965;A;C;G;1;Cluster-2
U-EI;393;A;C;G;1;Cluster-2
U-N;2653;A;C;G;1;Cluster-2
U-N;3145;A;C;G;1;Cluster-2
U-IE;790;A;C;G;1;Cluster-2
U-IE;1253;A;C;G;1;Cluster-2
U-N;1772;A;C;G;1;Cluster-2
U-IE;1290;A;C;G;1;Cluster-2
U-IE;1170;A;C;G;1;Cluster-2
U-N;1787;A;C;G;1;Cluster-2
U-N;2170;A;C;G;1;Cluster-2
U-EI;477;A;C;G;1;Cluster-2
U-N;1978;A;C;G;1;Cluster-2
U-EI;153;A;C;G;1;Cluster-2
U-N;1816;A;C;G;1;Cluster-2
U-EI;288;A;C;G;1;Cluster-2
U-IE;1101;A;C;G;1;Cluster-2
U-N;2844;A;C;G;1;Cluster-2
U-N;1669;A;C;G;1;Cluster-2
U-EI;761;A;C;G;1;Cluster-2
U-EI;340;A;C;G;1;Cluster-2
U-EI;666;A;C;G;1;Cluster-2
U-N;2588;A;C;G;1;Cluster-2
U-N;2731;A;C;G;1;Cluster-2
U-IE;1117;A;C;G;1;Cluster-2
U-EI;72;A;C;G;1;Cluster-2
U-EI;164;A;C;G;1;Cluster-2
U-N;2156;A;C;G;1;Cluster-2
U-N;2538;A;C;G;1;Cluster-2
U-IE;1397;A;C;G;1;Cluster-2
U-IE;1365;A;C;G;1;Cluster-2
U-EI;246;A;C;G;1;Cluster-2
U-EI;531;A;C;G;1;Cluster-2
U-EI;236;A;C;G;1;Cluster-2
U-N;1570;A;C;G;1;Cluster-2
U-EI;310;A;C;G;1;Cluster-2
U-N;1668;A;C;G;1;Cluster-2
U-N;2866;A;C;G;1;Cluster-2
U-EI;194;A;C;G;1;Cluster-2
U-N;2445;A;C;G;1;Cluster-2
U-N;2652;A;C;G;1;Cluster-2
U-IE;1320;A;C;G;1;Cluster-2
U-EI;516;A;C;G;1;Cluster-2
U-IE;891;A;C;G;1;Cluster-2
U-EI;139;A;C;G;1;Cluster-2
U-EI;279;A;C;G;1;Cluster-2
U-N;2193;A;C;G;1;Cluster-2
U-N;2513;A;C;G;1;Cluster-2
U-EI;579;A;C;G;1;Cluster-2
U-N;3167;A;C;G;1;Cluster-2
U-N;2336;A;C;G;1;Cluster-2
U-EI;274;A;C;G;1;Cluster-2
U-N;2808;A;C;G;1;Cluster-2
U-EI;628;A;C;G;1;Cluster-2
U-N;2209;A;C;G;1;Cluster-2
U-N;2378;A;C;G;1;Cluster-2
U-EI;744;A;C;G;1;Cluster-2
U-N;2129;A;C;G;1;Cluster-2
U-EI;724;A;C;G;1;Cluster-2
U-N;2995;A;C;G;1;Cluster-2
U-N;2005;A;C;G;1;Cluster-2
U-N;1693;A;C;G;1;Cluster-2
U-N;1583;A;C;G;1;Cluster-2
U-EI;328;A;C;G;1;Cluster-2
U-N;2194;A;C;G;1;Cluster-2
U-EI;382;A;C;G;1;Cluster-2
U-N;3043;A;C;G;1;Cluster-2
U-IE;1502;A;C;G;1;Cluster-2
U-N;2279;A;C;G;1;Cluster-2
U-N;1809;A;C;G;1;Cluster-2
