lvl1;lvl2;lvl3;lvl4;lvl5;count;cluster
U-293;765;Deli_/_Bodega|Sunday;Home_(private)|Sunday;;1;Cluster-14
U-750;2247;Deli_/_Bodega|Sunday;Home_(private)|Sunday;;1;Cluster-14
U-881;2571;Deli_/_Bodega|Sunday;Home_(private)|Sunday;;1;Cluster-14
U-121;390;Deli_/_Bodega|Sunday;Home_(private)|Sunday;;1;Cluster-14
U-881;2555;Deli_/_Bodega|Sunday;Home_(private)|Sunday;;1;Cluster-14
U-750;2244;Deli_/_Bodega|Sunday;Home_(private)|Sunday;;1;Cluster-14
U-439;1200;Deli_/_Bodega|Sunday;Home_(private)|Sunday;;1;Cluster-14
U-293;766;Deli_/_Bodega|Sunday;Home_(private)|Sunday;;1;Cluster-14
U-834;2479;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-643;1832;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-734;2167;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-439;1210;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-834;2478;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-901;2674;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-881;2565;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-293;742;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-34;87;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-891;2629;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-582;1635;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-842;2496;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-65;132;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-643;1829;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-673;1948;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-628;1775;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-527;1514;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-943;2789;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-440;1221;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-628;1770;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-891;2635;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-646;1859;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-443;1237;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-440;1220;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-529;1543;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-589;1670;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-877;2540;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-582;1633;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-95;327;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-531;1554;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-531;1559;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-718;2095;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-69;143;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-422;1155;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-643;1840;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-531;1555;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-384;1052;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-529;1542;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-531;1558;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-742;2197;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-596;1720;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-120;384;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-834;2469;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-386;1067;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-154;454;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-816;2405;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-154;457;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-891;2626;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-531;1560;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-527;1516;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-371;1004;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-1029;2993;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-1016;2954;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-754;2297;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-742;2194;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-65;137;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-734;2163;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-120;376;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-65;134;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-734;2162;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-734;2173;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-474;1355;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-734;2161;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-531;1553;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-319;844;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-951;2826;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-371;1006;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-943;2794;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-422;1140;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-531;1557;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-82;234;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-65;129;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-236;659;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-69;152;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-885;2584;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-527;1512;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-734;2172;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-621;1755;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-439;1200;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-69;149;Home_(private)|Thursday;Home_(private)|Friday;;1;Cluster-15
U-951;2827;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-787;2378;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-951;2838;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-635;1792;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-976;2869;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-819;2426;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-484;1397;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-484;1383;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-484;1384;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-885;2587;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-750;2248;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-120;369;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-144;426;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-885;2588;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-718;2095;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-951;2836;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-144;424;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-702;2036;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-742;2182;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-120;370;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-6;0;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-951;2837;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-144;419;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-596;1717;Metro_Station|Saturday;Home_(private)|Saturday;;1;Cluster-16
U-1016;2953;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-895;2642;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-943;2817;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-891;2634;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-184;535;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-319;839;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-895;2645;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-895;2653;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-484;1396;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-185;575;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-293;773;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-1017;2959;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-1017;2963;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-495;1434;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-895;2647;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-895;2643;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-895;2648;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-646;1865;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-787;2368;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-589;1664;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-643;1828;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-974;2855;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-842;2491;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-895;2650;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-1017;2958;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-1017;2961;Park|Sunday;Home_(private)|Sunday;;1;Cluster-17
U-50;112;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-819;2425;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-484;1397;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-138;413;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-928;2751;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-635;1797;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-254;682;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-95;320;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-484;1395;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-750;2249;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-928;2750;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-474;1360;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-702;2055;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-293;740;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-1047;3035;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-6;10;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-819;2424;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-440;1222;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-928;2761;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-95;315;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-484;1380;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-881;2560;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-319;841;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-484;1386;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-484;1396;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-484;1384;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-484;1391;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-951;2823;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-440;1225;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-718;2095;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-885;2599;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-95;333;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-750;2237;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-527;1526;Metro_Station|Friday;Home_(private)|Friday;;1;Cluster-18
U-484;1389;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-445;1256;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-474;1362;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-445;1254;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-976;2865;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-144;421;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-819;2433;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-495;1434;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-154;450;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-120;374;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-718;2099;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-138;403;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-702;2036;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-928;2762;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-138;407;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-50;108;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-354;920;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-384;1064;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-474;1354;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-976;2863;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-484;1392;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-702;2043;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-722;2106;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-976;2873;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-702;2039;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-702;2045;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-951;2829;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-885;2589;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-484;1390;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-819;2431;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-885;2607;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-84;252;Metro_Station|Tuesday;Home_(private)|Tuesday;;1;Cluster-19
U-1047;3036;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-951;2827;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-440;1221;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-354;930;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-440;1226;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-84;253;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-440;1229;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-951;2828;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-951;2824;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-527;1521;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-6;12;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-488;1401;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-913;2705;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-354;928;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-95;318;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-951;2823;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-913;2711;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-440;1225;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-412;1131;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-913;2708;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-951;2826;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-188;610;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-458;1305;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-121;395;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-6;3;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-354;923;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-992;2921;Metro_Station|Monday;Office|Monday;;1;Cluster-20
U-527;1522;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;748;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;763;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-881;2561;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-371;1003;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-881;2552;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;774;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;772;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-881;2548;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-445;1277;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;767;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-527;1511;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-495;1432;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-527;1513;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-881;2558;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;760;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;752;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-527;1524;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-881;2566;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-527;1514;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-702;2047;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-484;1393;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;771;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-527;1521;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;770;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-445;1255;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-6;7;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-750;2246;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-439;1213;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-484;1390;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;776;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-881;2551;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-527;1512;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-750;2237;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-881;2562;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;769;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-34;88;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-885;2607;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-750;2236;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;766;Deli_/_Bodega|Saturday;Home_(private)|Saturday;;1;Cluster-21
U-293;748;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-951;2827;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;749;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-6;5;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;742;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-885;2612;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-951;2824;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-440;1229;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-144;421;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-750;2252;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-120;385;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;774;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;759;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-95;322;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;745;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-819;2430;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-951;2834;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-120;380;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-144;418;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-95;317;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;740;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;752;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-527;1514;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-84;255;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-440;1222;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;744;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-702;2035;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-702;2040;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-484;1380;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-319;841;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-144;420;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;739;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-885;2613;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;753;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-120;372;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-702;2046;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-951;2821;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-144;426;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;768;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-440;1225;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;754;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-951;2826;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-293;751;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-440;1219;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-440;1231;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-951;2825;Home_(private)|Wednesday;Metro_Station|Wednesday;;1;Cluster-22
U-742;2188;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-432;1180;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-448;1281;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-1054;3041;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-1054;3050;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-293;771;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-461;1322;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-84;261;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-1054;3047;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-349;901;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-293;777;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-742;2185;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-742;2183;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-643;1828;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-742;2195;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-84;252;Residential_Building_(Apartment_/_Condo)|Sunday;Home_(private)|Sunday;;1;Cluster-23
U-819;2424;Metro_Station|Friday;Metro_Station|Saturday;;1;Cluster-24
U-81;203;Metro_Station|Friday;Metro_Station|Saturday;;1;Cluster-24
U-951;2838;Metro_Station|Friday;Metro_Station|Saturday;;1;Cluster-24
U-885;2604;Metro_Station|Friday;Metro_Station|Saturday;;1;Cluster-24
U-354;934;Metro_Station|Friday;Metro_Station|Saturday;;1;Cluster-24
U-750;2239;Metro_Station|Friday;Metro_Station|Saturday;;1;Cluster-24
